,date_FCR_F,new_coil,pp_FCR_F,FCR_F_1,FCR_F_2,FCR_F_3,FCR_F_4,FCR_F_5,FCR_F_6,FCR_F_7,FCR_F_8,FCR_F_9,FCR_F_10,FCR_F_11,FCR_F_12,FCR_F_13,FCR_F_14,FCR_F_15,FCR_F_16,FCR_F_17,FCR_F_18,FCR_F_19,FCR_F_20,date_FCR_B,pp_FCR_B,FCR_B_1,FCR_B_2,FCR_B_3,FCR_B_4,FCR_B_5,FCR_B_6,FCR_B_7,FCR_B_8,FCR_B_9,FCR_B_10,FCR_B_11,FCR_B_12,FCR_B_13,FCR_B_14,FCR_B_15,FCR_B_16,FCR_B_17,FCR_B_18,FCR_B_19,FCR_B_20,date_TA_F,pp_TA_F,TA_F_1,TA_F_2,TA_F_3,TA_F_4,TA_F_5,TA_F_6,TA_F_7,TA_F_8,TA_F_9,TA_F_10,TA_F_11,TA_F_12,TA_F_13,TA_F_14,TA_F_15,TA_F_16,TA_F_17,TA_F_18,TA_F_19,TA_F_20,date_TA_B,pp_TA_B,TA_B_1,TA_B_2,TA_B_3,TA_B_4,TA_B_5,TA_B_6,TA_B_7,TA_B_8,TA_B_9,TA_B_10,TA_B_11,TA_B_12,TA_B_13,TA_B_14,TA_B_15,TA_B_16,TA_B_17,TA_B_18,TA_B_19,TA_B_20,ì‹Æ”NŒŽ“úŽž•ª,”Mˆ—‘¬“x,˜F‰·1,˜F‰·2,˜F‰·3,˜F‰·4,˜F‰·5,˜F‰·6,˜F‰·7,˜F‰·8,˜F‰·9,˜F‰·10,˜F‰·11,˜F‰·12,˜F‰·13,˜F‰·14,˜F‰·15,˜F‰·16
70,2024/3/7 0:00,52520-2,9F,12.80119437,2.867777064,0.112877625,0.419880867,0.729946962,1.443090212,1.547891312,2.498534634,2.266197359,2.146881324,1.189042315,0.046178333,0.283232031,0,0.601753823,0.857273764,3.123982842,5.234027719,9.728941021,11.48528583,2024/3/7 0:00,9B,13.63650214,3.961724851,0.292322035,0.186848385,0.004655036,0.325758615,0.15185912,0.736730322,0.408835242,0.757936259,0.234382625,0,0.103341163,0.005441787,0.184138167,0.927110932,3.314498473,5.998538147,11.06472056,15.781657,2024/3/10 0:00,4F,12.83567271,2.717985281,0,0.088793561,0.027192808,0.313683345,0.83475461,1.749772681,1.835346376,2.460691154,2.540673243,1.629306184,1.298783189,0.162433114,0.208382387,0.182198311,2.081289101,3.604720582,8.877499073,16.64597586,2024/3/10 0:00,4B,14.87516333,2.623184076,0,0.088307947,0.536159163,2.224131482,2.603091417,3.787804735,3.374183758,4.468925911,3.455478332,1.64389879,1.657085272,0.969048645,0.368651234,0.141532582,1.114777617,3.051853941,7.564127441,13.70056667,2.02403E+11,52.5,657,655,657,657,655,660,650,655,506,420,292,302,213,199,87,12
71,2024/3/13 0:00,52521-1,9F,15.73232073,4.003646515,0,0.449385669,0.522985324,2.457344643,2.54050064,3.075003162,1.831937232,1.814301062,1.216523136,1.193128141,1.414845222,0.683386033,0.483698913,0.529208024,1.970777106,4.091658983,10.93012413,15.62406799,2024/3/13 0:00,9B,15.01134227,4.127960197,0,0.847966249,0.433567783,2.094418266,2.071981632,3.356001503,2.50546975,2.214062447,0.778765754,0.52253055,0.859059707,0.451963467,0.065388327,0.378477628,2.112881774,5.201754442,11.775661,18.11227706,2024/3/16 0:00,4F,15.86387805,2.58374228,0.02809678,0.658909196,1.742258184,2.700111541,3.423565684,5.063567595,4.526822527,3.794474631,2.586454158,0.750156704,1.645054437,1.301530238,0.210387738,0,0.788315325,3.011393623,8.865394495,17.18958806,2024/3/16 0:00,4B,20.68809585,5.126085895,0.33129736,0.162089695,0.070564072,1.066333817,1.963062003,3.29961238,3.00695202,2.722220111,2.200674407,2.017307927,2.573010284,0.772014673,0.149848047,0,1.446651357,3.195758585,7.541644869,15.23925121,2.02403E+11,52.5,657,655,657,653,656,655,652,656,507,418,292,301,214,201,88,14
72,2024/3/13 0:00,52522-1,9F,17.47260744,3.902316992,0,0.130591379,0.105711849,1.241890604,1.031997389,1.909288903,0.45145993,0.6379724,0.484040987,0.301882366,0.350137138,0.170985074,0.02094073,0.820542377,3.185370193,6.019734843,11.55907708,16.02449378,2024/3/13 0:00,9B,18.72151343,5.06556356,0,0.275230664,0.326624637,1.403291082,1.549823812,2.183940257,1.153776491,1.609957916,0.609908824,0.42415512,0.316578132,0.245354013,0.090420585,0.249420912,1.989221497,4.107973686,9.082282062,18.71832332,2024/3/16 0:00,4F,16.18964981,3.334194236,0,0.159563929,0.357387102,1.563768036,2.950925412,4.662141181,4.63487726,4.259068271,2.617563038,1.763987171,1.304420848,0.676975276,0.162319555,0.02784373,1.09550697,3.335390913,8.447807446,19.36725868,2024/3/16 0:00,4B,15.92609396,3.181893529,0.284580858,0.00261837,0.227756378,1.775998941,3.190847794,4.738261243,3.556922161,4.417116477,3.554864523,1.897445211,1.529163216,0.155379261,0,0.106309715,1.315415389,1.623469105,5.4110919,12.87608176,2.02403E+11,52.5,658,655,657,655,654,655,652,656,511,406,292,301,207,189,88,12
73,2024/3/13 0:00,52523-1,9F,16.25629665,2.871718253,0.026204799,0.349264539,1.480999663,2.489191423,2.33680549,3.352456531,1.62972459,0.922913482,0.584967577,1.099954181,1.509367887,0.469614222,0.19025621,0,1.448112643,4.657320715,8.86842029,9.575576177,2024/3/13 0:00,9B,15.46566401,3.130898008,0,0.752430995,1.221673718,2.531192774,3.007001453,3.730499315,2.298337965,2.006577276,0.876146114,1.181246391,1.047070089,0.121662034,0.007965251,0.617635556,2.995522722,5.34692214,11.0627108,16.75827941,2024/3/16 0:00,4F,12.72775194,1.447814101,0,0.305468488,1.291085616,1.958819534,3.058926153,3.77663419,2.575497846,1.638151685,1.071042451,1.016395048,0.917948217,0.613086722,0.11671981,0.353867556,1.836724451,4.752859602,9.887836469,18.49689201,2024/3/16 0:00,4B,14.86495654,1.790704763,0,0.260908659,1.15844877,2.514636149,3.392638869,3.964236267,3.672975544,3.035605701,2.320641924,1.217803873,1.49076694,0.519635626,0.462268235,0.251723682,0.240411931,2.187453707,5.268047334,10.09844882,2.02403E+11,52.5,658,655,656,655,655,656,650,656,513,403,294,301,206,191,93,17
74,2024/3/14 0:00,52521-2,9F,16.84546866,3.510801297,0,0.610742964,0.704743185,1.504893546,1.431561734,2.160375366,1.153281182,0.461986626,0.292535746,0.081122135,1.001683649,0.526569791,0.284627182,0.360489618,2.089782982,6.672972343,13.46003193,14.20443714,2024/3/14 0:00,9B,15.44760353,4.908809458,0.017329653,0.211527917,0.308735236,1.16214141,1.720577097,2.510485188,1.293810515,0.614114567,0,0.013391877,0.568920962,0.837237818,0.024391702,0.864523374,2.323034021,5.090588754,10.52015923,14.18262699,2024/3/16 0:00,4F,14.86000853,3.117344189,0.162213516,0,0.194593076,1.499900192,2.253156725,3.401235372,3.029449904,2.301347661,1.089681068,0.61213725,1.289690068,0.580535269,0.027378336,0.086061454,1.7506842,4.318690244,9.020358404,15.72475728,2024/3/16 0:00,4B,16.12133122,2.898551998,0,0.844132949,1.734448722,3.000035061,3.890274643,4.415352788,3.674074935,3.393029185,2.287088721,1.217253323,2.08183618,1.32526946,0.2399794,0.034875755,0.583953858,3.199039984,8.40218128,13.26249594,2.02403E+11,52.5,657,655,657,654,655,655,649,656,511,416,291,301,205,190,86,13
75,2024/3/14 0:00,52522-2,9F,14.73312958,3.031850271,0,0.596656296,0.497466022,1.325034168,1.134934476,2.634619936,1.349866851,2.664256175,0.748974868,0.461418675,0.614908269,0.059283921,0.120966795,0.449606408,3.183329124,6.264961767,11.11979713,12.11728668,2024/3/14 0:00,9B,13.21867976,3.081058103,0.009792116,0.420800879,0.524135224,1.602199399,1.537769571,2.69808318,1.40144935,1.443632956,0.222934249,0,0.441844965,0.752658916,0.120801896,0.256449426,2.188636523,4.694842348,9.744517798,14.35970425,2024/3/16 0:00,4F,12.44181547,1.637316612,0,0.48091133,0.844658912,1.607758838,1.900000173,3.316410238,3.805141176,3.376162619,2.132594059,1.502118116,0.983932174,0.315319561,0.165273476,0.085471149,1.978346463,4.357453937,8.742929404,16.84956195,2024/3/16 0:00,4B,12.59882059,1.647363457,0,0.13338417,0.226152396,0.647478223,1.391836689,4.029808329,4.374676146,4.63555642,2.772743696,1.417011998,1.223432595,0.46037954,0.104436144,0.020233663,0.854434647,2.476550121,6.36610642,11.49557413,2.02403E+11,52.5,658,655,657,655,656,655,650,656,512,403,293,301,206,190,91,18
76,2024/3/14 0:00,52523-2,9F,13.54349092,2.318671563,0,1.367431557,1.994563632,2.290668569,1.974885748,2.876147086,1.2203118,0.260203621,0.436343184,0.545655762,0.898506986,0.455509454,0.652267974,0.138723821,2.535114874,5.254307092,11.44877823,12.6241736,2024/3/15 0:00,9B,17.12958152,4.135507782,0.095689754,1.374393802,1.471149812,1.736875032,1.438548879,1.8594655,0.535589449,0.530060953,0.279090794,0.647834226,0.926235684,0.480110291,0,0.570260241,2.532940214,4.930893652,10.6625303,14.06525121,2024/3/16 0:00,4F,13.51734148,2.143794967,0,0.317680763,0.690489196,1.045275212,1.376193231,2.016048451,0.864753736,0.2325892,0.394532811,0.49673362,0.695884643,0.613935675,0.133950811,0.340631801,1.652498292,3.155404784,7.611481309,14.12375232,2024/3/17 0:00,4B,15.40710211,1.781068561,0.248507505,1.125479959,1.671051868,2.651197275,2.642124217,4.079344806,3.244682393,2.898415881,1.47839177,0.7877952,1.152693556,0.35008457,0.170206455,0,0.979780487,2.214182048,6.360919809,9.816521988,2.02403E+11,52.5,657,655,657,655,656,655,652,656,513,404,294,301,205,190,90,15
77,2024/3/14 0:00,52524-1,9F,17.3765512,5.071303933,0,0.958965772,1.555217719,2.87600343,2.472626635,2.800815278,1.20483515,1.364435256,0.535229039,0.454050378,0.94573466,0.938793274,0.370901304,0.404802951,3.061530008,5.625399577,11.09373847,14.69182212,2024/3/14 0:00,9B,17.35027573,4.830838363,0,0.242662106,0.523648599,1.657460848,1.30497365,2.217330468,1.014661697,0.767072067,0.057084387,0.17984594,0.33442659,0.531539279,0.08011998,0.582090105,3.461123234,6.049106479,12.76828523,18.82240197,2024/3/16 0:00,4F,15.29912,3.202406181,0.068988337,0.021354058,0.270099424,1.585802234,2.182948314,3.255090047,2.660954419,2.593943373,1.570844956,0.606770067,0.277036762,0.071952937,0,0.304715964,2.234171886,3.174780535,8.193238599,18.29902344,2024/3/16 0:00,4B,16.80620884,3.821552843,0.07591658,0,0.644621913,2.329729037,2.417501865,3.690669575,1.838036548,2.377903073,2.012278594,1.551043218,1.50287293,0.19599304,0.07419741,0.043642311,1.103576146,3.290770147,9.947505334,17.94843512,2.02403E+11,52.5,656,655,657,655,657,655,651,656,513,403,292,301,205,189,90,16
78,2024/3/15 0:00,52524-2,9F,14.83539281,4.154339203,0,0.465490155,1.067234011,2.606863344,2.550776296,4.016804241,1.932588076,1.507294818,0.261219538,0.261246448,0.298453893,0.079350626,0.084652027,0.074435082,1.824030267,3.899347595,8.809579474,10.77220996,2024/3/15 0:00,9B,14.81655928,3.366205537,0.005620386,1.085935533,1.198111136,1.79726347,1.439079215,2.734800913,0.968238407,0.914522332,0,0.355530629,1.42437406,0.757394234,0.545480982,1.226614697,2.89545001,4.660305049,8.891694343,12.17173109,2024/3/16 0:00,4F,12.82796223,2.3017249,0.078852698,0.275557012,1.384361988,2.552302875,3.194754482,4.442671785,3.259293914,2.181039251,1.262845067,0.226741547,0.299394201,0.268353647,0,0.024828524,1.219316544,2.700370425,6.891890267,15.11349023,2024/3/16 0:00,4B,12.71240154,1.529986045,0.06805333,0,1.115449541,3.329259536,3.796027625,4.712972214,3.049886082,3.015469763,2.577739208,1.47759774,1.281466507,0.237414958,0.257518591,0.172696624,2.154562593,3.743681945,7.348366478,13.72437459,2.02403E+11,52.5,657,655,657,655,655,655,650,656,513,404,294,301,207,191,92,17
79,2024/5/19 0:00,52525-1,9F,18.2291567,4.687169643,1.175334237,1.636343107,1.085178993,2.954140915,2.198976841,2.712935825,3.486699815,4.066204426,2.702503295,1.351606962,1.973787749,0.622268354,0.019166863,0,2.179287929,5.166508025,9.270023593,10.0691348,2024/5/19 0:00,9B,19.16792124,4.926598225,0.076385231,0.065785902,0,0.142792834,0.440330227,1.51011866,0.634938303,0.532466274,0.955471466,0.216646026,0.333171456,0.220326926,0.105948804,0.336229149,2.23036121,7.094137775,13.84826917,19.21451147,2024/5/24 0:00,4F,16.68663138,3.132789756,0.074534156,0,0.228759728,1.497212829,1.781018504,2.689780756,1.908913853,2.249523989,3.218513361,2.800942185,1.844975336,0.469485513,0.000418365,0.479752679,2.087242344,5.243754169,11.34868607,19.08064218,2024/5/24 0:00,4B,17.01329619,2.191573595,0,0.420896477,0.798327735,1.851489685,3.048544029,5.2817844,4.915133942,5.636141294,6.318393888,5.096162306,4.306582211,2.531886557,0.625980904,0.116743992,1.077913569,4.877894441,9.964542612,17.09315454,2.02405E+11,52.5,656,655,657,654,654,655,649,655,522,449,307,301,214,198,98,22
80,2024/5/20 0:00,52525-2,9F,20.76549669,4.442261253,0.003030526,0.188484097,0.946049315,1.853884973,2.41856787,3.386587617,3.101276572,3.634252412,1.726882368,0.661115484,0.564308985,0.178039424,0,0.085433887,2.842506859,6.201540653,14.04528365,16.99098409,2024/5/20 0:00,9B,19.09985429,6.447354758,0.291717171,0,0.023623906,0.62664477,1.513723946,1.199505143,1.739110201,1.021316439,0.669600627,1.315007419,0.641893906,0.272832818,0.127634625,1.240039219,2.900593957,6.314088796,11.47802232,17.77058644,2024/5/24 0:00,4F,17.56968009,4.701472246,0.430197098,0.008167339,0.020996911,0.198294434,1.731156806,2.967494469,2.999299188,3.734108053,3.669996432,3.091224264,0.796870018,0.064863051,0,0.563483204,2.847450369,5.567267058,10.61908545,19.53176226,2024/5/24 0:00,4B,19.14410913,2.62192986,0,0.005756646,0.140514024,1.354201417,2.058338986,3.123869741,4.19646498,4.372521134,3.076772147,0.477182067,1.271448043,0.826097262,0.091117469,0.124000641,1.306384137,4.442051768,10.07820392,16.91425045,2.02405E+11,52.5,656,655,656,654,654,655,651,656,516,423,301,301,199,196,101,24
81,2024/5/20 0:00,52526-1,9F,14.65176017,2.657652041,0.005380751,0.006220531,0,1.100313305,1.298000561,3.408685376,2.85538745,3.871904483,3.659077423,2.38044241,2.40118494,1.197819331,0.482132407,0.045128557,3.731049775,7.063904178,12.26615465,14.70684082,2024/5/20 0:00,9B,13.32352567,2.112834366,0,0.298920802,0.414588791,1.453048202,1.394814908,2.207151152,1.46160609,2.1106019,1.978613913,2.128419094,2.16885792,1.19938611,0.128411745,0.276567249,2.787576688,6.94292519,12.11665059,15.51594558,2024/5/24 0:00,4F,12.73358468,1.041825811,0.115967136,0.002890774,0,1.411128671,2.806686137,3.95855955,3.730800717,4.991005231,4.133483043,3.581106851,3.305716962,2.270025556,0.719136768,0.180771013,1.987353216,4.886046393,7.95805733,12.99332704,,,,,,,,,,,,,,,,,,,,,,,2.02405E+11,52.5,656,655,657,654,654,655,652,656,514,408,297,301,210,197,101,25
82,2024/5/20 0:00,52526-2,9F,14.18052703,2.990245557,0,0.163614755,0.298614539,1.531734186,0.713912771,2.354089067,0.809000072,0.429554998,0.359853652,0.293543422,0.733310081,0.135408672,0.157720633,0.490653417,3.474020869,7.668597192,12.64933218,11.42429484,2024/5/20 0:00,9B,18.10767053,5.031216816,0.199708777,0.119288987,0,0.560053184,0.646629791,1.940352442,1.027031407,0.137036004,0.231451543,0.805924716,0.363008641,0.121839146,0.346735213,0.77911589,3.271693476,7.462148509,12.78631418,13.91306748,2024/5/24 0:00,4F,13.47294764,3.140773962,0.073168827,0,0.170796205,0.809090652,2.089988174,2.807578145,2.755114944,2.106449591,2.212369141,2.671716099,1.678562343,0.21300117,0.193848785,0.39362019,2.909862583,5.460937883,8.715210156,15.44376138,2024/5/24 0:00,4B,11.95176717,1.199109608,0,0.201570711,0.38140281,1.531986755,2.959609718,5.137985055,3.796312154,4.176969018,3.567836778,1.948508102,2.150008476,0.845770005,0.367094401,0.206878034,1.565352696,5.034380514,7.411661943,11.24081773,2.02405E+11,52.5,657,655,657,654,654,655,649,656,512,403,295,301,212,192,101,25
83,2024/6/13 0:00,53164-1,9F,16.41035621,2.50980167,0.06228908,0.48917004,0.05645337,1.199921374,1.131038379,2.812770809,2.389290495,2.599504067,1.91187463,1.536132393,0.997082261,0.178454992,0,0.510086561,2.602720888,5.010916681,13.37659159,15.61175299,2024/6/13 0:00,9B,12.88071869,4.296218131,0.40795955,0.33919644,0.013188235,0.040757425,0,1.099297262,0.702029845,0.991540747,0.353327476,1.347370011,0.308282897,0.038259607,0.050355176,1.746879167,2.576645699,5.735062542,11.88972627,17.14764244,2024/6/15 0:00,4F,13.1850635,3.943386362,1.368687801,0.353421607,0.064026139,0.346296928,0.35639821,1.685108037,2.752023925,3.225032114,2.58774828,2.842182851,1.256510172,0.171815171,0,1.043707839,2.161596114,3.408812587,6.978391378,13.44702001,2024/6/15 0:00,4B,13.78155024,2.799182123,0.04231398,0.013430603,0.153959563,0.888551584,1.589797508,3.432059342,3.809128486,3.856220383,4.517757338,4.508927434,2.566649918,0.349607898,0,0.373020886,0.48549284,2.210917143,7.193800017,11.40743482,2.02406E+11,52.5,658,655,656,654,653,655,651,656,514,403,298,301,204,186,97,27
84,2024/6/13 0:00,53164-2,9F,13.36496771,2.560024258,0.002437528,0,0.171421051,1.477718447,0.932432075,2.783353484,2.888946722,2.211576351,1.902214817,1.665207949,0.642146714,0.591649855,0.870886666,1.254032784,3.655430119,5.767041242,12.09221966,18.4584168,2024/6/13 0:00,9B,13.97588561,5.721780598,0.930041904,0.44039527,0.046425526,1.106570075,0.543666883,2.026874853,1.412513539,1.574218243,1.128255179,0.717659194,0.650300551,0,0.147328538,1.582850129,3.84111358,6.34478008,11.6890188,20.19874672,2024/6/15 0:00,4F,12.61132648,4.931185874,0.779681443,0.294693235,0,0.866689956,1.4133942,3.715074682,4.35424694,4.670371709,3.219218757,2.675770168,1.081131912,0.20834873,0.222989132,0.471401756,1.467527954,2.97315392,8.623099056,17.81777962,2024/6/15 0:00,4B,13.05952184,2.693047629,0.033400938,0.168380447,0,0.68013051,1.612408356,3.872771258,3.8437772,3.93138315,2.798310448,2.518444584,1.873257672,0.686516251,0.126674723,0.05853211,0.732289053,2.236153062,6.874406364,16.06213944,2.02406E+11,52.5,656,655,656,654,654,655,645,656,512,404,300,301,217,197,97,26
85,2024/6/14 0:00,53161-1,9F,14.13981882,1.982499041,0,0.33189509,0.411693292,1.000159642,0.875802284,2.032368077,1.862257846,1.441500077,0.759800006,0.596798737,1.125845399,0.311921977,0.022002906,0.008892248,1.863596694,4.904776856,10.96534824,9.414433778,2024/6/15 0:00,9B,17.24441795,13.66178681,7.386867793,2.906812878,0.954080874,0.086298349,0.976278168,0.677219039,0.221076127,0.174298718,0.15989101,0.378117831,1.33959365,0.400611349,0.800881834,0.071417302,1.101135867,0,3.358818381,13.80703966,2024/6/15 0:00,4F,15.17795155,5.2791402,1.341672459,0,0.051970184,0.58556797,1.538288511,3.309979111,3.428271926,2.861685896,1.492331222,2.172565639,1.453757763,0.186225863,0.502817402,0.725796079,2.086853037,3.879623336,7.763327279,11.88331432,2024/6/15 0:00,4B,13.4552029,2.50227342,0.20322369,0,0.26815892,1.733299147,2.347843522,3.673103217,4.406876231,3.677961406,3.768420371,3.895935163,3.112712775,1.049151193,0.125819553,0.363301018,1.904212553,3.765272891,6.69319521,8.724572652,2.02406E+11,52.5,659,655,657,654,655,655,650,656,513,403,297,301,201,193,98,27
86,2024/6/14 0:00,53161-2,9F,18.97418507,4.773130016,0.180563355,0.051618967,0.052210073,0.541046333,1.020024634,2.423006045,2.490939176,1.38997071,1.207032712,0.68726533,0.835258216,0,0.418702563,0.77578975,2.804591884,5.094859664,9.968390972,9.80118365,2024/6/15 0:00,9B,13.27802131,2.766951708,0,0.183334398,0.060667236,0.351580247,0.183315174,1.013593984,0.571037229,1.144112183,1.525535859,0.588229315,0.123859653,0.014757122,0.027364226,0.507545714,2.065197088,3.935493288,9.377277062,16.39789147,2024/6/16 0:00,4F,12.58141172,2.200714439,0.218052792,0,0.022897925,0.25272573,0.474405231,2.113492281,2.809855102,3.651858666,3.7576344,2.114233294,0.455076679,0.011021419,0.00295612,0.48876426,0.838353854,2.598361317,8.154351847,14.82220064,2024/6/16 0:00,4B,17.36945401,3.833163622,0.001226521,0.0573654,0.022854977,0.276889736,1.133076422,3.27942098,4.972960321,4.90161926,3.807403605,3.15660403,2.378366738,0.715220789,0,0.046611821,0.850839125,2.573722776,8.048807412,14.47077117,2.02406E+11,52.5,656,655,656,654,654,655,650,656,513,403,299,301,212,189,97,26
87,2024/6/14 0:00,53162-1,9F,15.41071666,4.002605305,0,0.506467928,1.908561538,3.045367254,2.111104506,3.066417147,2.631509925,2.772812297,2.333504215,2.484413778,2.115993513,0.655441945,0.298891367,0.454227235,1.626817,3.452010519,8.391997165,10.99241968,2024/6/14 0:00,9B,12.74383587,3.71762654,0,0.114113168,0.551244702,0.748792834,0.137340791,1.450926288,1.066218105,1.286218997,1.383240652,1.849114911,0.914025295,0.234001065,0.292635653,2.018584593,3.238879567,5.467556438,10.72694798,18.45517974,2024/6/15 0:00,4F,10.70634278,2.784270285,0.049334434,0,0.141486325,0.364578712,0.551139259,1.176218504,1.978780966,3.70028562,4.799646734,3.752777946,1.527187549,0.418245142,0.157678649,0.360860402,1.039512069,2.017877358,6.609600509,14.28926383,2024/6/15 0:00,4B,9.846062965,1.105774197,0,1.228691976,2.268688511,3.42972764,3.387742201,5.002403883,5.907757821,6.168691823,4.950957665,4.920563458,2.580787515,0.365905817,0.068549558,0.391242104,0.362377665,0.874075565,2.691883295,5.727923368,2.02406E+11,52.5,656,655,656,654,654,655,651,656,514,403,299,301,205,187,99,27
88,2024/6/14 0:00,53163-1,9F,13.80752095,2.64358786,0,0.3147732,0.937176735,2.867321985,2.859020361,3.564354372,2.697761887,2.060404333,1.48702206,0.853327833,1.271987372,0.485482637,0.007274033,0.451081459,1.897393971,4.859536166,12.26394724,14.84131922,2024/6/14 0:00,9B,16.84298578,4.670087956,0,0.397733275,0.09629952,1.304268433,1.512647731,2.783637421,1.539883515,1.081323779,0.849143185,1.23296123,0.94446078,0.371602332,0.034054985,0.934417838,2.547785271,5.937182786,12.82687921,16.33935021,2024/6/15 0:00,4F,13.33618251,2.910507598,0.025035646,0,0.234967209,1.213213488,2.420085338,4.865316528,4.332752722,4.919688624,4.68701244,3.773254557,1.951046162,0.323499291,0.010515247,1.434097268,3.164953216,6.63650513,13.69043593,20.73726882,2024/6/16 0:00,4B,13.12482586,2.543054273,0.089411436,0,0.126735442,1.972396502,3.099755747,5.038747262,5.425224845,5.568769989,5.418911789,4.597838639,3.415718782,1.525225493,0.204135855,0.286244954,0.771049279,2.898640908,8.433984353,13.72386951,2.02406E+11,52.5,658,655,656,655,654,656,651,656,513,403,298,301,205,188,98,26
89,2024/6/15 0:00,53162-2,9F,15.09567189,5.453022421,0.333819785,0.257977772,0.200750979,0.413404517,0.326668914,1.18045568,0.571709325,0.601091869,0.227894734,0.342191774,0.465979546,0,0.201065322,0.948431713,3.199027268,7.013474767,11.67104405,13.06477954,2024/6/15 0:00,9B,14.20463465,7.050717149,1.533467706,0.097697978,0,0.885274093,0.937494246,1.753161675,0.77703572,0.584613315,0.010778286,0.527746933,0.249148684,0.03510751,0.315971647,1.55673963,3.308304602,5.71390474,11.29341268,21.76027906,2024/6/16 0:00,4F,13.13036408,4.311216903,0.32065139,0.025908069,0.033750899,0.015543841,0.013428545,0.780403767,0.485982335,0.07969259,0.221402961,0.78579003,0.202652809,0.107910958,0.045947847,0,0.632193521,2.971794369,8.646578145,19.79776658,2024/6/16 0:00,4B,13.10047351,3.581641298,0.180735275,0.083043335,0,0.271058294,0.805433288,2.750862061,2.275261978,2.829756071,2.931472295,2.802071236,1.547258436,0.222666242,0.031947894,0.521168658,0.917506757,3.089859505,7.021191507,11.49324055,2.02406E+11,52.5,655,655,657,654,653,655,651,656,514,403,298,301,211,188,94,25
90,2024/6/15 0:00,53163-2,9F,12.63790097,3.153393344,0.118047103,0.590586916,0.680246662,1.146364322,0.401416238,1.367432182,0.821603023,1.116384447,2.048972168,1.949233063,1.339167015,0.02942048,0,0.647369267,2.912398052,6.752567015,13.2394434,14.2292003,,,,,,,,,,,,,,,,,,,,,,,2024/6/16 0:00,4F,11.76880735,2.620204569,0.137328939,0,0.014966203,0.583914317,0.992714319,1.556213511,1.166170364,1.023408689,1.603610645,1.470825148,1.111826363,0.253092209,0.409773981,0.77682116,2.307067197,4.769655704,9.762054845,15.14010589,2024/6/16 0:00,4B,11.12322651,1.196674587,0,0.13692174,0.368571776,0.534257084,0.640538361,1.611282484,1.696344332,2.807078822,3.757970948,3.232261718,2.390605047,0.420906446,0.02676108,0.262987701,1.292553559,4.475793858,9.449365735,13.81118846,2.02406E+11,52.5,660,655,657,654,654,655,649,656,514,403,299,301,205,186,97,26
91,2024/6/16 0:00,53165-1,9F,15.72722956,2.595200189,0,0.699330656,1.308959554,1.663288737,1.640293206,1.840491245,0.921204643,2.486366669,1.220676162,0.397676762,0.590101579,0.46085344,1.08491285,0.745150302,3.270127497,6.554876831,11.68659775,10.22469316,2024/6/16 0:00,9B,13.35249617,3.294596888,0.440088679,0.434006288,0.333630084,0.869370851,1.062120158,1.269738984,0.323364169,0.742919131,0.448948298,0.135860993,0,0.547956936,2.051359723,2.515352612,3.249247555,5.053607145,8.247827703,14.05108411,2024/6/20 0:00,4F,10.40714719,1.704179958,0.049238288,0.013411306,0.143403291,0.241879173,0.473695,0.192868996,0.231902259,1.651070782,1.886449703,0.916948256,0.045766245,0,0.234337322,0.257783406,0.752709481,1.886523303,5.632004637,12.89981035,2024/6/21 0:00,4B,15.55022633,1.900304272,0.064522832,0.206419487,0.674135861,1.074188551,2.026826267,2.248448324,2.163220518,3.406287363,2.306641876,0.474983983,0,0.055674987,0.15353019,0.094338251,1.400860314,3.726088599,7.191024928,9.919777478,2.02406E+11,52.5,657,655,656,654,655,655,652,656,508,412,291,301,212,189,95,24
92,2024/6/16 0:00,53166-1,9F,14.31744005,3.577332646,0.114472366,0.78533492,0.587308672,1.09857754,1.698193235,1.877799844,0.537314718,1.243853656,0.905350353,0,0.08878898,0.169746368,0.590295215,0.763281112,3.470572664,7.195471997,12.0566949,12.2056931,2024/6/16 0:00,9B,12.65790813,2.158492351,0.033002798,0.326940593,0.074205941,0.37423696,0.542477311,0.610253122,0.002634654,0.180750374,0.092428301,0.113006527,0.034025306,0,0.482297159,1.784305315,3.727502916,8.062749765,13.72071924,14.70177623,2024/6/21 0:00,4F,9.655821963,1.478698726,0,0.197574987,0.028899943,0.200803924,0.996009711,1.968323151,1.79265459,1.836553244,0.72414393,0.381438583,0.086150716,0.245090998,0.739844912,1.692280119,3.878744145,6.732718645,10.5442441,14.44653292,2024/6/22 0:00,4B,12.70897517,1.416803868,0.07782007,0.058115183,0.621408999,1.280835007,2.037290928,2.594690067,1.987160765,2.917382554,2.86074608,0.748301175,0.099846295,0,0.334900115,0.393397636,2.374226658,5.415904799,8.662924192,11.62710613,2.02406E+11,52.5,656,654,657,654,654,655,650,656,521,442,305,301,204,190,99,26
