Angle,DRValue,,,é¸îgêî [mm^-1],é¸ä˙ [mm],DRValue [um]_amp
135.15,-0.304,,5407,15.02048753,0.066575735,7.84E-05
135.175,-0.338,,5408,15.0232655,0.066563425,3.10E-05
135.2,-0.37,,5409,15.02604348,0.066551119,5.07E-05
135.225,-0.408,,5410,15.02882145,0.066538817,1.93E-05
135.25,-0.437,,5411,15.03159942,0.06652652,3.19E-05
135.275,-0.469,,5412,15.03437739,0.066514228,4.99E-05
135.3,-0.499,,5413,15.03715536,0.06650194,1.87E-05
135.325,-0.517,,5414,15.03993333,0.066489656,9.38E-06
135.35,-0.535,,5415,15.0427113,0.066477378,4.41E-05
135.375,-0.55,,5416,15.04548927,0.066465103,6.14E-06
135.4,-0.558,,5417,15.04826724,0.066452834,5.06E-05
135.425,-0.56,,5418,15.05104521,0.066440568,1.52E-05
135.45,-0.556,,5419,15.05382318,0.066428308,5.41E-05
135.475,-0.559,,5420,15.05660115,0.066416052,8.32E-05
135.5,-0.555,,5421,15.05937912,0.0664038,5.63E-05
135.525,-0.547,,5422,15.06215709,0.066391553,4.47E-05
135.55,-0.541,,5423,15.06493506,0.06637931,2.29E-05
135.575,-0.541,,5424,15.06771304,0.066367072,2.63E-05
135.6,-0.542,,5425,15.07049101,0.066354839,4.81E-05
135.625,-0.54,,5426,15.07326898,0.06634261,3.30E-05
135.65,-0.546,,5427,15.07604695,0.066330385,2.65E-05
135.675,-0.54,,5428,15.07882492,0.066318165,3.52E-05
135.7,-0.54,,5429,15.08160289,0.06630595,6.58E-05
135.725,-0.543,,5430,15.08438086,0.066293738,2.12E-05
135.75,-0.541,,5431,15.08715883,0.066281532,3.14E-05
135.775,-0.535,,5432,15.0899368,0.06626933,6.45E-05
135.8,-0.529,,5433,15.09271477,0.066257132,3.77E-05
135.825,-0.514,,5434,15.09549274,0.066244939,1.84E-05
135.85,-0.494,,5435,15.09827071,0.066232751,4.78E-05
135.875,-0.47,,5436,15.10104868,0.066220567,1.11E-05
135.9,-0.438,,5437,15.10382665,0.066208387,2.25E-05
135.925,-0.396,,5438,15.10660463,0.066196212,3.06E-05
135.95,-0.363,,5439,15.1093826,0.066184041,3.73E-05
135.975,-0.317,,5440,15.11216057,0.066171875,1.67E-05
136,-0.269,,5441,15.11493854,0.066159713,3.32E-05
136.025,-0.217,,5442,15.11771651,0.066147556,3.19E-05
136.05,-0.177,,5443,15.12049448,0.066135403,4.04E-05
136.075,-0.134,,5444,15.12327245,0.066123255,7.41E-05
136.1,-0.09,,5445,15.12605042,0.066111111,2.52E-05
136.125,-0.066,,5446,15.12882839,0.066098972,3.33E-05
136.15,-0.042,,5447,15.13160636,0.066086837,2.62E-05
136.175,-0.028,,5448,15.13438433,0.066074706,7.45E-06
136.2,-0.021,,5449,15.1371623,0.06606258,4.31E-05
136.225,-0.025,,5450,15.13994027,0.066050459,7.53E-06
136.25,-0.033,,5451,15.14271824,0.066038342,5.00E-05
136.275,-0.043,,5452,15.14549622,0.066026229,2.05E-05
136.3,-0.06,,5453,15.14827419,0.066014121,2.84E-05
136.325,-0.08,,5454,15.15105216,0.066002017,6.60E-05
136.35,-0.088,,5455,15.15383013,0.065989918,7.14E-05
136.375,-0.096,,5456,15.1566081,0.065977823,2.00E-05
136.4,-0.088,,5457,15.15938607,0.065965732,2.59E-05
136.425,-0.081,,5458,15.16216404,0.065953646,2.80E-05
136.45,-0.059,,5459,15.16494201,0.065941564,0.000100246
136.475,-0.025,,5460,15.16771998,0.065929487,2.01E-05
136.5,0.019,,5461,15.17049795,0.065917414,5.52E-05
136.525,0.061,,5462,15.17327592,0.065905346,1.80E-05
136.55,0.112,,5463,15.17605389,0.065893282,4.02E-05
136.575,0.174,,5464,15.17883186,0.065881223,7.98E-05
136.6,0.244,,5465,15.18160983,0.065869167,2.64E-05
136.625,0.302,,5466,15.1843878,0.065857117,4.03E-05
136.65,0.357,,5467,15.18716578,0.06584507,3.02E-05
136.675,0.411,,5468,15.18994375,0.065833029,6.53E-05
136.7,0.461,,5469,15.19272172,0.065820991,2.09E-05
136.725,0.495,,5470,15.19549969,0.065808958,2.90E-05
136.75,0.519,,5471,15.19827766,0.065796929,5.91E-05
136.775,0.536,,5472,15.20105563,0.065784905,3.88E-05
136.8,0.546,,5473,15.2038336,0.065772885,3.91E-05
136.825,0.542,,5474,15.20661157,0.06576087,2.61E-05
136.85,0.534,,5475,15.20938954,0.065748858,9.42E-06
136.875,0.518,,5476,15.21216751,0.065736852,8.11E-05
136.9,0.489,,5477,15.21494548,0.065724849,4.95E-05
136.925,0.475,,5478,15.21772345,0.065712851,5.21E-05
136.95,0.457,,5479,15.22050142,0.065700858,1.57E-05
136.975,0.429,,5480,15.22327939,0.065688869,4.83E-05
137,0.416,,5481,15.22605737,0.065676884,2.96E-05
137.025,0.412,,5482,15.22883534,0.065664903,5.08E-05
137.05,0.42,,5483,15.23161331,0.065652927,5.74E-05
137.075,0.438,,5484,15.23439128,0.065640956,4.84E-05
137.1,0.46,,5485,15.23716925,0.065628988,1.10E-05
137.125,0.495,,5486,15.23994722,0.065617025,2.41E-05
137.15,0.539,,5487,15.24272519,0.065605067,2.09E-05
137.175,0.587,,5488,15.24550316,0.065593112,4.45E-05
137.2,0.631,,5489,15.24828113,0.065581162,6.52E-06
137.225,0.663,,5490,15.2510591,0.065569217,3.42E-05
137.25,0.688,,5491,15.25383707,0.065557276,5.16E-05
137.275,0.708,,5492,15.25661504,0.065545339,1.68E-05
137.3,0.718,,5493,15.25939301,0.065533406,1.25E-05
137.325,0.718,,5494,15.26217098,0.065521478,5.42E-05
137.35,0.697,,5495,15.26494895,0.065509554,4.13E-05
137.375,0.665,,5496,15.26772693,0.065497635,3.32E-05
137.4,0.621,,5497,15.2705049,0.065485719,2.54E-05
137.425,0.575,,5498,15.27328287,0.065473809,3.21E-05
137.45,0.527,,5499,15.27606084,0.065461902,2.96E-05
137.475,0.462,,5500,15.27883881,0.06545,3.56E-05
137.5,0.396,,5501,15.28161678,0.065438102,4.36E-05
137.525,0.33,,5502,15.28439475,0.065426209,3.80E-05
137.55,0.274,,5503,15.28717272,0.065414319,5.13E-05
137.575,0.226,,5504,15.28995069,0.065402435,5.07E-05
137.6,0.187,,5505,15.29272866,0.065390554,2.30E-05
137.625,0.155,,5506,15.29550663,0.065378678,3.52E-05
137.65,0.123,,5507,15.2982846,0.065366806,4.79E-05
137.675,0.107,,5508,15.30106257,0.065354938,8.07E-06
137.7,0.098,,5509,15.30384054,0.065343075,5.52E-05
137.725,0.102,,5510,15.30661852,0.065331216,8.26E-05
137.75,0.112,,5511,15.30939649,0.065319361,2.68E-05
137.775,0.126,,5512,15.31217446,0.065307511,2.37E-05
137.8,0.154,,5513,15.31495243,0.065295665,5.97E-05
137.825,0.181,,5514,15.3177304,0.065283823,2.14E-05
137.85,0.215,,5515,15.32050837,0.065271985,3.68E-05
137.875,0.257,,5516,15.32328634,0.065260152,1.76E-05
137.9,0.297,,5517,15.32606431,0.065248323,2.53E-05
137.925,0.329,,5518,15.32884228,0.065236499,2.59E-05
137.95,0.356,,5519,15.33162025,0.065224678,5.50E-05
137.975,0.376,,5520,15.33439822,0.065212862,1.58E-05
138,0.386,,5521,15.33717619,0.065201051,2.24E-05
138.025,0.392,,5522,15.33995416,0.065189243,4.34E-05
138.05,0.389,,5523,15.34273213,0.06517744,8.43E-05
138.075,0.379,,5524,15.3455101,0.065165641,4.83E-05
138.1,0.361,,5525,15.34828808,0.065153846,1.83E-05
138.125,0.345,,5526,15.35106605,0.065142056,1.53E-05
138.15,0.317,,5527,15.35384402,0.06513027,2.83E-05
138.175,0.294,,5528,15.35662199,0.065118488,1.66E-05
138.2,0.272,,5529,15.35939996,0.06510671,3.15E-05
138.225,0.254,,5530,15.36217793,0.065094937,1.31E-05
138.25,0.248,,5531,15.3649559,0.065083168,4.32E-05
138.275,0.248,,5532,15.36773387,0.065071403,4.69E-05
138.3,0.265,,5533,15.37051184,0.065059642,2.70E-05
138.325,0.287,,5534,15.37328981,0.065047886,1.32E-05
138.35,0.317,,5535,15.37606778,0.065036134,5.50E-05
138.375,0.355,,5536,15.37884575,0.065024386,1.84E-05
138.4,0.4,,5537,15.38162372,0.065012642,4.33E-05
138.425,0.444,,5538,15.38440169,0.065000903,2.86E-05
138.45,0.494,,5539,15.38717967,0.064989168,1.11E-05
138.475,0.544,,5540,15.38995764,0.064977437,3.87E-05
138.5,0.592,,5541,15.39273561,0.06496571,2.59E-05
138.525,0.627,,5542,15.39551358,0.064953988,6.83E-06
138.55,0.665,,5543,15.39829155,0.06494227,4.70E-05
138.575,0.697,,5544,15.40106952,0.064930556,4.92E-05
138.6,0.727,,5545,15.40384749,0.064918846,7.06E-05
138.625,0.761,,5546,15.40662546,0.06490714,1.37E-05
138.65,0.79,,5547,15.40940343,0.064895439,4.01E-05
138.675,0.828,,5548,15.4121814,0.064883742,2.02E-05
138.7,0.862,,5549,15.41495937,0.064872049,1.58E-05
138.725,0.906,,5550,15.41773734,0.06486036,1.12E-05
138.75,0.943,,5551,15.42051531,0.064848676,7.69E-05
138.775,0.989,,5552,15.42329328,0.064836996,5.54E-05
138.8,1.019,,5553,15.42607125,0.06482532,3.46E-05
138.825,1.049,,5554,15.42884923,0.064813648,5.02E-05
138.85,1.079,,5555,15.4316272,0.06480198,1.92E-05
138.875,1.102,,5556,15.43440517,0.064790317,5.64E-05
138.9,1.116,,5557,15.43718314,0.064778658,8.40E-06
138.925,1.13,,5558,15.43996111,0.064767003,6.89E-05
138.95,1.138,,5559,15.44273908,0.064755352,6.07E-05
138.975,1.15,,5560,15.44551705,0.064743705,4.05E-05
139,1.167,,5561,15.44829502,0.064732063,3.84E-05
139.025,1.177,,5562,15.45107299,0.064720424,1.33E-05
139.05,1.193,,5563,15.45385096,0.06470879,5.60E-05
139.075,1.205,,5564,15.45662893,0.06469716,1.52E-05
139.1,1.22,,5565,15.4594069,0.064685535,6.04E-05
139.125,1.224,,5566,15.46218487,0.064673913,7.64E-05
139.15,1.226,,5567,15.46496284,0.064662296,1.19E-05
139.175,1.216,,5568,15.46774082,0.064650682,2.50E-05
139.2,1.198,,5569,15.47051879,0.064639073,2.96E-05
139.225,1.165,,5570,15.47329676,0.064627469,2.68E-05
139.25,1.117,,5571,15.47607473,0.064615868,3.40E-05
139.275,1.053,,5572,15.4788527,0.064604271,3.87E-05
139.3,0.967,,5573,15.48163067,0.064592679,3.12E-05
139.325,0.893,,5574,15.48440864,0.064581091,2.33E-05
139.35,0.802,,5575,15.48718661,0.064569507,4.86E-05
139.375,0.712,,5576,15.48996458,0.064557927,1.84E-05
139.4,0.62,,5577,15.49274255,0.064546351,4.27E-05
139.425,0.548,,5578,15.49552052,0.064534779,3.96E-05
139.45,0.487,,5579,15.49829849,0.064523212,3.82E-05
139.475,0.437,,5580,15.50107646,0.064511649,1.82E-05
139.5,0.415,,5581,15.50385443,0.06450009,1.21E-05
139.525,0.407,,5582,15.50663241,0.064488535,2.43E-05
139.55,0.421,,5583,15.50941038,0.064476984,8.05E-05
139.575,0.442,,5584,15.51218835,0.064465437,5.79E-05
139.6,0.472,,5585,15.51496632,0.064453894,4.80E-05
139.625,0.504,,5586,15.51774429,0.064442356,3.80E-05
139.65,0.536,,5587,15.52052226,0.064430822,3.95E-05
139.675,0.56,,5588,15.52330023,0.064419291,4.26E-05
139.7,0.565,,5589,15.5260782,0.064407765,2.28E-05
139.725,0.559,,5590,15.52885617,0.064396243,4.44E-05
139.75,0.535,,5591,15.53163414,0.064384725,5.57E-05
139.775,0.499,,5592,15.53441211,0.064373212,2.54E-05
139.8,0.442,,5593,15.53719008,0.064361702,3.62E-05
139.825,0.382,,5594,15.53996805,0.064350197,3.43E-05
139.85,0.306,,5595,15.54274602,0.064338695,5.66E-05
139.875,0.226,,5596,15.54552399,0.064327198,4.98E-05
139.9,0.144,,5597,15.54830197,0.064315705,4.48E-05
139.925,0.063,,5598,15.55107994,0.064304216,3.51E-05
139.95,-0.009,,5599,15.55385791,0.064292731,3.00E-05
139.975,-0.075,,5600,15.55663588,0.06428125,6.44E-05
140,-0.131,,5601,15.55941385,0.064269773,6.54E-05
140.025,-0.18,,5602,15.56219182,0.064258301,3.59E-05
140.05,-0.228,,5603,15.56496979,0.064246832,8.88E-05
140.075,-0.27,,5604,15.56774776,0.064235368,3.01E-05
140.1,-0.31,,5605,15.57052573,0.064223907,2.58E-05
140.125,-0.338,,5606,15.5733037,0.064212451,1.81E-05
140.15,-0.369,,5607,15.57608167,0.064200999,6.38E-05
140.175,-0.397,,5608,15.57885964,0.064189551,1.24E-05
140.2,-0.425,,5609,15.58163761,0.064178107,5.88E-05
140.225,-0.441,,5610,15.58441558,0.064166667,4.45E-05
140.25,-0.461,,5611,15.58719356,0.064155231,5.05E-05
140.275,-0.472,,5612,15.58997153,0.064143799,8.20E-05
140.3,-0.478,,5613,15.5927495,0.064132371,9.73E-06
140.325,-0.478,,5614,15.59552747,0.064120948,4.99E-05
140.35,-0.472,,5615,15.59830544,0.064109528,3.21E-05
140.375,-0.463,,5616,15.60108341,0.064098113,1.31E-05
140.4,-0.455,,5617,15.60386138,0.064086701,2.28E-05
140.425,-0.435,,5618,15.60663935,0.064075294,2.20E-05
140.45,-0.427,,5619,15.60941732,0.06406389,2.45E-05
140.475,-0.409,,5620,15.61219529,0.064052491,2.67E-05
140.5,-0.398,,5621,15.61497326,0.064041096,1.87E-05
140.525,-0.39,,5622,15.61775123,0.064029705,5.20E-05
140.55,-0.378,,5623,15.6205292,0.064018318,3.35E-05
140.575,-0.368,,5624,15.62330717,0.064006935,3.51E-05
140.6,-0.358,,5625,15.62608514,0.063995556,4.60E-05
140.625,-0.353,,5626,15.62886312,0.063984181,1.58E-05
140.65,-0.343,,5627,15.63164109,0.06397281,3.49E-05
140.675,-0.335,,5628,15.63441906,0.063961443,1.77E-05
140.7,-0.327,,5629,15.63719703,0.06395008,5.00E-05
140.725,-0.316,,5630,15.639975,0.063938721,6.37E-05
140.75,-0.306,,5631,15.64275297,0.063927366,3.18E-05
140.775,-0.29,,5632,15.64553094,0.063916016,2.10E-05
140.8,-0.276,,5633,15.64830891,0.063904669,4.10E-05
140.825,-0.258,,5634,15.65108688,0.063893326,1.34E-05
140.85,-0.243,,5635,15.65386485,0.063881988,3.87E-05
140.875,-0.215,,5636,15.65664282,0.063870653,1.25E-05
140.9,-0.187,,5637,15.65942079,0.063859322,8.21E-06
140.925,-0.173,,5638,15.66219876,0.063847996,5.76E-05
140.95,-0.137,,5639,15.66497673,0.063836673,2.17E-05
140.975,-0.112,,5640,15.66775471,0.063825355,4.13E-05
141,-0.076,,5641,15.67053268,0.06381404,4.41E-05
141.025,-0.046,,5642,15.67331065,0.06380273,3.42E-05
141.05,-0.018,,5643,15.67608862,0.063791423,4.02E-05
141.075,0.011,,5644,15.67886659,0.06378012,4.95E-05
141.1,0.039,,5645,15.68164456,0.063768822,4.19E-05
141.125,0.063,,5646,15.68442253,0.063757527,5.09E-05
141.15,0.083,,5647,15.6872005,0.063746237,3.61E-05
141.175,0.099,,5648,15.68997847,0.06373495,6.42E-05
141.2,0.114,,5649,15.69275644,0.063723668,1.53E-05
141.225,0.126,,5650,15.69553441,0.063712389,4.58E-05
141.25,0.132,,5651,15.69831238,0.063701115,3.31E-05
141.275,0.142,,5652,15.70109035,0.063689844,4.04E-05
141.3,0.155,,5653,15.70386832,0.063678578,6.16E-05
141.325,0.163,,5654,15.70664629,0.063667315,4.35E-05
141.35,0.181,,5655,15.70942427,0.063656057,6.09E-05
141.375,0.201,,5656,15.71220224,0.063644802,6.38E-05
141.4,0.221,,5657,15.71498021,0.063633551,6.65E-05
141.425,0.242,,5658,15.71775818,0.063622305,1.70E-05
141.45,0.266,,5659,15.72053615,0.063611062,3.24E-05
141.475,0.292,,5660,15.72331412,0.063599823,2.63E-05
141.5,0.312,,5661,15.72609209,0.063588589,8.85E-05
141.525,0.34,,5662,15.72887006,0.063577358,7.04E-06
141.55,0.361,,5663,15.73164803,0.063566131,4.78E-05
141.575,0.381,,5664,15.734426,0.063554908,3.96E-05
141.6,0.405,,5665,15.73720397,0.063543689,5.93E-05
141.625,0.433,,5666,15.73998194,0.063532474,4.31E-05
141.65,0.458,,5667,15.74275991,0.063521263,4.36E-05
141.675,0.488,,5668,15.74553788,0.063510056,6.58E-05
141.7,0.51,,5669,15.74831586,0.063498853,4.72E-05
141.725,0.534,,5670,15.75109383,0.063487654,3.26E-05
141.75,0.562,,5671,15.7538718,0.063476459,1.68E-05
141.775,0.581,,5672,15.75664977,0.063465268,6.56E-05
141.8,0.601,,5673,15.75942774,0.063454081,9.00E-06
141.825,0.617,,5674,15.76220571,0.063442897,3.14E-05
141.85,0.619,,5675,15.76498368,0.063431718,4.29E-05
141.875,0.612,,5676,15.76776165,0.063420543,3.85E-05
141.9,0.598,,5677,15.77053962,0.063409371,3.04E-05
141.925,0.574,,5678,15.77331759,0.063398204,1.05E-05
141.95,0.546,,5679,15.77609556,0.06338704,7.37E-05
141.975,0.512,,5680,15.77887353,0.06337588,5.60E-05
142,0.471,,5681,15.7816515,0.063364725,4.73E-05
142.025,0.437,,5682,15.78442947,0.063353573,4.92E-05
142.05,0.399,,5683,15.78720744,0.063342425,2.74E-05
142.075,0.357,,5684,15.78998542,0.063331281,6.24E-05
142.1,0.327,,5685,15.79276339,0.063320141,3.66E-05
142.125,0.298,,5686,15.79554136,0.063309005,2.11E-05
142.15,0.274,,5687,15.79831933,0.063297872,3.15E-05
142.175,0.252,,5688,15.8010973,0.063286744,3.51E-05
142.2,0.234,,5689,15.80387527,0.06327562,6.17E-05
142.225,0.213,,5690,15.80665324,0.063264499,7.57E-05
142.25,0.195,,5691,15.80943121,0.063253383,6.77E-05
142.275,0.167,,5692,15.81220918,0.06324227,0.000103155
142.3,0.137,,5693,15.81498715,0.063231161,4.82E-05
142.325,0.095,,5694,15.81776512,0.063220056,4.51E-05
142.35,0.054,,5695,15.82054309,0.063208955,6.70E-05
142.375,-0.004,,5696,15.82332106,0.063197858,8.10E-06
142.4,-0.066,,5697,15.82609903,0.063186765,2.95E-05
142.425,-0.126,,5698,15.82887701,0.063175676,5.32E-05
142.45,-0.187,,5699,15.83165498,0.06316459,4.55E-05
142.475,-0.265,,5700,15.83443295,0.063153509,1.20E-05
142.5,-0.323,,5701,15.83721092,0.063142431,4.87E-05
142.525,-0.369,,5702,15.83998889,0.063131357,7.47E-06
142.55,-0.411,,5703,15.84276686,0.063120288,2.55E-05
142.575,-0.436,,5704,15.84554483,0.063109222,2.95E-05
142.6,-0.442,,5705,15.8483228,0.06309816,4.15E-05
142.625,-0.436,,5706,15.85110077,0.063087101,7.07E-05
142.65,-0.412,,5707,15.85387874,0.063076047,1.03E-05
142.675,-0.366,,5708,15.85665671,0.063064996,1.34E-05
142.7,-0.315,,5709,15.85943468,0.06305395,6.41E-05
142.725,-0.255,,5710,15.86221265,0.063042907,5.13E-05
142.75,-0.195,,5711,15.86499062,0.063031868,1.59E-05
142.775,-0.143,,5712,15.8677686,0.063020833,3.33E-05
142.8,-0.102,,5713,15.87054657,0.063009802,8.80E-06
142.825,-0.072,,5714,15.87332454,0.062998775,6.85E-06
142.85,-0.056,,5715,15.87610251,0.062987752,4.09E-05
142.875,-0.064,,5716,15.87888048,0.062976732,2.32E-05
142.9,-0.092,,5717,15.88165845,0.062965716,5.23E-05
142.925,-0.135,,5718,15.88443642,0.062954704,5.52E-05
142.95,-0.185,,5719,15.88721439,0.062943696,3.22E-05
142.975,-0.251,,5720,15.88999236,0.062932692,7.09E-05
143,-0.333,,5721,15.89277033,0.062921692,3.62E-05
143.025,-0.417,,5722,15.8955483,0.062910696,0.000101033
143.05,-0.488,,5723,15.89832627,0.062899703,4.58E-05
143.075,-0.57,,5724,15.90110424,0.062888714,3.51E-05
143.1,-0.628,,5725,15.90388221,0.062877729,3.19E-05
143.125,-0.684,,5726,15.90666018,0.062866748,3.79E-05
143.15,-0.719,,5727,15.90943816,0.062855771,0.000101686
143.175,-0.745,,5728,15.91221613,0.062844797,4.67E-05
143.2,-0.747,,5729,15.9149941,0.062833828,2.36E-05
143.225,-0.745,,5730,15.91777207,0.062822862,2.04E-05
143.25,-0.731,,5731,15.92055004,0.0628119,1.56E-05
143.275,-0.708,,5732,15.92332801,0.062800942,2.29E-05
143.3,-0.68,,5733,15.92610598,0.062789988,2.23E-05
143.325,-0.652,,5734,15.92888395,0.062779037,2.38E-05
143.35,-0.616,,5735,15.93166192,0.062768091,5.37E-05
143.375,-0.575,,5736,15.93443989,0.062757148,1.83E-05
143.4,-0.545,,5737,15.93721786,0.062746209,3.19E-05
143.425,-0.507,,5738,15.93999583,0.062735274,4.81E-05
143.45,-0.471,,5739,15.9427738,0.062724342,5.60E-05
143.475,-0.443,,5740,15.94555177,0.062713415,1.84E-05
143.5,-0.408,,5741,15.94832975,0.062702491,2.24E-05
143.525,-0.37,,5742,15.95110772,0.062691571,5.02E-05
143.55,-0.342,,5743,15.95388569,0.062680655,6.56E-05
143.575,-0.3,,5744,15.95666366,0.062669742,7.50E-05
143.6,-0.258,,5745,15.95944163,0.062658834,6.45E-06
143.625,-0.219,,5746,15.9622196,0.062647929,4.36E-05
143.65,-0.171,,5747,15.96499757,0.062637028,7.24E-06
143.675,-0.125,,5748,15.96777554,0.062626131,3.81E-05
143.7,-0.063,,5749,15.97055351,0.062615237,5.09E-05
143.725,-0.018,,5750,15.97333148,0.062604348,4.37E-05
143.75,0.038,,5751,15.97610945,0.062593462,1.49E-05
143.775,0.096,,5752,15.97888742,0.06258258,4.46E-05
143.8,0.164,,5753,15.98166539,0.062571702,6.51E-05
143.825,0.22,,5754,15.98444336,0.062560827,5.91E-05
143.85,0.285,,5755,15.98722133,0.062549957,2.70E-05
143.875,0.351,,5756,15.98999931,0.06253909,2.86E-05
143.9,0.411,,5757,15.99277728,0.062528227,5.00E-05
143.925,0.467,,5758,15.99555525,0.062517367,3.03E-05
143.95,0.506,,5759,15.99833322,0.062506512,3.26E-05
143.975,0.56,,5760,16.00111119,0.06249566,2.31E-05
144,0.584,,5761,16.00388916,0.062484812,2.90E-05
144.025,0.592,,5762,16.00666713,0.062473967,3.84E-05
144.05,0.592,,5763,16.0094451,0.062463127,3.00E-05
144.075,0.577,,5764,16.01222307,0.06245229,7.67E-06
144.1,0.543,,5765,16.01500104,0.062441457,2.42E-05
144.125,0.509,,5766,16.01777901,0.062430628,6.08E-05
144.15,0.469,,5767,16.02055698,0.062419802,4.87E-05
144.175,0.41,,5768,16.02333495,0.062408981,3.36E-05
144.2,0.344,,5769,16.02611292,0.062398163,5.47E-05
144.225,0.284,,5770,16.0288909,0.062387348,2.88E-05
144.25,0.232,,5771,16.03166887,0.062376538,8.21E-06
144.275,0.178,,5772,16.03444684,0.062365731,8.82E-06
144.3,0.137,,5773,16.03722481,0.062354928,1.15E-05
144.325,0.103,,5774,16.04000278,0.062344129,3.28E-05
144.35,0.091,,5775,16.04278075,0.062333333,2.63E-05
144.375,0.085,,5776,16.04555872,0.062322542,3.52E-05
144.4,0.095,,5777,16.04833669,0.062311754,3.31E-05
144.425,0.11,,5778,16.05111466,0.062300969,3.90E-05
144.45,0.14,,5779,16.05389263,0.062290189,8.75E-05
144.475,0.176,,5780,16.0566706,0.062279412,6.02E-05
144.5,0.214,,5781,16.05944857,0.062268639,2.59E-05
144.525,0.247,,5782,16.06222654,0.062257869,3.49E-05
144.55,0.285,,5783,16.06500451,0.062247104,2.53E-05
144.575,0.327,,5784,16.06778248,0.062236342,2.73E-05
144.6,0.373,,5785,16.07056046,0.062225583,4.69E-05
144.625,0.417,,5786,16.07333843,0.062214829,2.98E-05
144.65,0.46,,5787,16.0761164,0.062204078,3.01E-05
144.675,0.51,,5788,16.07889437,0.062193331,2.76E-05
144.7,0.558,,5789,16.08167234,0.062182588,2.35E-05
144.725,0.606,,5790,16.08445031,0.062171848,2.93E-05
144.75,0.647,,5791,16.08722828,0.062161112,4.87E-05
144.775,0.687,,5792,16.09000625,0.06215038,2.68E-05
144.8,0.715,,5793,16.09278422,0.062139651,4.17E-05
144.825,0.741,,5794,16.09556219,0.062128926,3.00E-05
144.85,0.751,,5795,16.09834016,0.062118205,6.30E-05
144.875,0.748,,5796,16.10111813,0.062107488,3.57E-05
144.9,0.728,,5797,16.1038961,0.062096774,2.54E-05
144.925,0.696,,5798,16.10667407,0.062086064,3.07E-05
144.95,0.652,,5799,16.10945205,0.062075358,2.81E-05
144.975,0.596,,5800,16.11223002,0.062064655,2.05E-05
145,0.517,,5801,16.11500799,0.062053956,8.30E-06
145.025,0.449,,5802,16.11778596,0.062043261,6.48E-05
145.05,0.377,,5803,16.12056393,0.062032569,4.12E-05
145.075,0.303,,5804,16.1233419,0.062021881,7.45E-05
145.1,0.244,,5805,16.12611987,0.062011197,2.61E-05
